Ticker,Equity Bond,Price Rating,Justification
FONR,16.179433513361623,4.41,Expensive: Equity Bond value of 16.179433513361623% is higher than the treasury rate of 4.0%.
FORA,2.5612172267338047,4.41,Cheap: Equity Bond value of 2.5612172267338047% is lower than the treasury rate of 4.0%. 
FORD,2.5118263093420445,4.41,Cheap: Equity Bond value of 2.5118263093420445% is lower than the treasury rate of 4.0%. 
FORM,2.9119932454048363,4.41,Cheap: Equity Bond value of 2.9119932454048363% is lower than the treasury rate of 4.0%. 
FORR,2.214585865043666,4.41,Cheap: Equity Bond value of 2.214585865043666% is lower than the treasury rate of 4.0%. 
FOSL,-184.60610420194453,4.31,Cheap: Equity Bond value of -184.60610420194453% is lower than the treasury rate of 4.0%. 
FOX,14.980718801184558,4.41,Expensive: Equity Bond value of 14.980718801184558% is higher than the treasury rate of 4.0%.
FOXA,15.110101812386858,4.41,Expensive: Equity Bond value of 15.110101812386858% is higher than the treasury rate of 4.0%.
FOXF,12.838965831954846,4.41,Expensive: Equity Bond value of 12.838965831954846% is higher than the treasury rate of 4.0%.
FOXX,0.2089933025650993,4.41,Cheap: Equity Bond value of 0.2089933025650993% is lower than the treasury rate of 4.0%. 
FPAY,-15.523979397201598,4.4,Cheap: Equity Bond value of -15.523979397201598% is lower than the treasury rate of 4.0%. 
FRAF,10.314178803979534,4.41,Expensive: Equity Bond value of 10.314178803979534% is higher than the treasury rate of 4.0%.
FRBA,7.217862222613817,4.41,Expensive: Equity Bond value of 7.217862222613817% is higher than the treasury rate of 4.0%.
FRGT,-359.34912808530373,4.21,Cheap: Equity Bond value of -359.34912808530373% is lower than the treasury rate of 4.0%. 
FRME,10.139417578402451,4.41,Expensive: Equity Bond value of 10.139417578402451% is higher than the treasury rate of 4.0%.
FROG,-1.3784390224870822,4.4,Cheap: Equity Bond value of -1.3784390224870822% is lower than the treasury rate of 4.0%. 
FRPH,1.0922584704191975,4.41,Cheap: Equity Bond value of 1.0922584704191975% is lower than the treasury rate of 4.0%. 
FRPT,-0.407839538878815,4.41,Cheap: Equity Bond value of -0.407839538878815% is lower than the treasury rate of 4.0%. 
FRSH,-2.877744542764824,4.4,Cheap: Equity Bond value of -2.877744542764824% is lower than the treasury rate of 4.0%. 
FRST,-4.152208732688138,4.4,Cheap: Equity Bond value of -4.152208732688138% is lower than the treasury rate of 4.0%. 
FSBC,10.57431393332612,4.41,Expensive: Equity Bond value of 10.57431393332612% is higher than the treasury rate of 4.0%.
FSBW,14.496219762476423,4.41,Expensive: Equity Bond value of 14.496219762476423% is higher than the treasury rate of 4.0%.
FSEA,-14.15845769667782,4.4,Cheap: Equity Bond value of -14.15845769667782% is lower than the treasury rate of 4.0%. 
FSFG,5.037104576201688,4.41,Expensive: Equity Bond value of 5.037104576201688% is higher than the treasury rate of 4.0%.
FSHP,-0.0687874220183137,4.41,Cheap: Equity Bond value of -0.0687874220183137% is lower than the treasury rate of 4.0%. 
FSLR,4.979544413247106,4.41,Expensive: Equity Bond value of 4.979544413247106% is higher than the treasury rate of 4.0%.
FSTR,0.319928342016154,4.41,Cheap: Equity Bond value of 0.319928342016154% is lower than the treasury rate of 4.0%. 
FSUN,11.573212409460911,4.41,Expensive: Equity Bond value of 11.573212409460911% is higher than the treasury rate of 4.0%.
FTAI,1.6584218869835825,4.41,Cheap: Equity Bond value of 1.6584218869835825% is lower than the treasury rate of 4.0%. 
FTCI,-101.77667726770028,4.35,Cheap: Equity Bond value of -101.77667726770028% is lower than the treasury rate of 4.0%. 
FTDR,5.190135456585029,4.41,Expensive: Equity Bond value of 5.190135456585029% is higher than the treasury rate of 4.0%.
FTEK,-4.874883284832575,4.4,Cheap: Equity Bond value of -4.874883284832575% is lower than the treasury rate of 4.0%. 
FTHM,-84.28889095193256,4.36,Cheap: Equity Bond value of -84.28889095193256% is lower than the treasury rate of 4.0%. 
FTII,8.130248705354486,4.41,Expensive: Equity Bond value of 8.130248705354486% is higher than the treasury rate of 4.0%.
FTLF,4.868842734802837,4.41,Expensive: Equity Bond value of 4.868842734802837% is higher than the treasury rate of 4.0%.
FTNT,1.7245725176907578,4.41,Cheap: Equity Bond value of 1.7245725176907578% is lower than the treasury rate of 4.0%. 
FTRE,0.0782584506676512,4.41,Cheap: Equity Bond value of 0.0782584506676512% is lower than the treasury rate of 4.0%. 
FULC,-47.363477604184354,4.38,Cheap: Equity Bond value of -47.363477604184354% is lower than the treasury rate of 4.0%. 
FULT,9.696774802109337,4.41,Expensive: Equity Bond value of 9.696774802109337% is higher than the treasury rate of 4.0%.
FUNC,9.350444461058068,4.41,Expensive: Equity Bond value of 9.350444461058068% is higher than the treasury rate of 4.0%.
FUND,12.16224669240568,4.41,Expensive: Equity Bond value of 12.16224669240568% is higher than the treasury rate of 4.0%.
FUSB,16.00888323002114,4.41,Expensive: Equity Bond value of 16.00888323002114% is higher than the treasury rate of 4.0%.
FVCB,1.9421052103832963,4.41,Cheap: Equity Bond value of 1.9421052103832963% is lower than the treasury rate of 4.0%. 
FWONA,9.964905058975068,4.41,Expensive: Equity Bond value of 9.964905058975068% is higher than the treasury rate of 4.0%.
FWONK,0.9918738424718498,4.41,Cheap: Equity Bond value of 0.9918738424718498% is lower than the treasury rate of 4.0%. 
FWRD,6.361446616704169,4.41,Expensive: Equity Bond value of 6.361446616704169% is higher than the treasury rate of 4.0%.
FWRG,2.84293004198923,4.41,Cheap: Equity Bond value of 2.84293004198923% is lower than the treasury rate of 4.0%. 
FXNC,5.247235103143547,4.41,Expensive: Equity Bond value of 5.247235103143547% is higher than the treasury rate of 4.0%.
FYBR,1.3139015623254775,4.41,Cheap: Equity Bond value of 1.3139015623254775% is lower than the treasury rate of 4.0%. 
GABC,8.526588972431606,4.41,Expensive: Equity Bond value of 8.526588972431606% is higher than the treasury rate of 4.0%.
GAIA,-5.490461377307284,4.4,Cheap: Equity Bond value of -5.490461377307284% is lower than the treasury rate of 4.0%. 
GAIN,7.252106487322722,4.41,Expensive: Equity Bond value of 7.252106487322722% is higher than the treasury rate of 4.0%.
GALT,-53.19635808711462,4.38,Cheap: Equity Bond value of -53.19635808711462% is lower than the treasury rate of 4.0%. 
GAME,-111.33657119926934,4.35,Cheap: Equity Bond value of -111.33657119926934% is lower than the treasury rate of 4.0%. 
GANX,-38.72684984466844,4.38,Cheap: Equity Bond value of -38.72684984466844% is lower than the treasury rate of 4.0%. 
GBBK,6.991375772529134,4.41,Expensive: Equity Bond value of 6.991375772529134% is higher than the treasury rate of 4.0%.
GBDC,6.30760495154455,4.41,Expensive: Equity Bond value of 6.30760495154455% is higher than the treasury rate of 4.0%.
GBIO,-249.42020224051885,4.27,Cheap: Equity Bond value of -249.42020224051885% is lower than the treasury rate of 4.0%. 
GCBC,8.000583468459162,4.41,Expensive: Equity Bond value of 8.000583468459162% is higher than the treasury rate of 4.0%.
GCMG,-0.8578390717187596,4.41,Cheap: Equity Bond value of -0.8578390717187596% is lower than the treasury rate of 4.0%. 
GDEN,37.655969523215255,4.43,Expensive: Equity Bond value of 37.655969523215255% is higher than the treasury rate of 4.0%.
GDRX,-11.339301436837957,4.4,Cheap: Equity Bond value of -11.339301436837957% is lower than the treasury rate of 4.0%. 
GDST,1.133192521537267,4.41,Cheap: Equity Bond value of 1.133192521537267% is lower than the treasury rate of 4.0%. 
GDYN,0.2547835372128261,4.41,Cheap: Equity Bond value of 0.2547835372128261% is lower than the treasury rate of 4.0%. 
GECC,20.779567621482123,4.42,Expensive: Equity Bond value of 20.779567621482123% is higher than the treasury rate of 4.0%.
GEG,27.722041912803896,4.42,Expensive: Equity Bond value of 27.722041912803896% is higher than the treasury rate of 4.0%.
GEHC,5.905311588246385,4.41,Expensive: Equity Bond value of 5.905311588246385% is higher than the treasury rate of 4.0%.
GEN,4.831693955439516,4.41,Expensive: Equity Bond value of 4.831693955439516% is higher than the treasury rate of 4.0%.
GENK,37.24506121384317,4.43,Expensive: Equity Bond value of 37.24506121384317% is higher than the treasury rate of 4.0%.
GEOS,10.992469672887752,4.41,Expensive: Equity Bond value of 10.992469672887752% is higher than the treasury rate of 4.0%.
GERN,-10.687486996262976,4.4,Cheap: Equity Bond value of -10.687486996262976% is lower than the treasury rate of 4.0%. 
GEVO,-15.804526013349976,4.4,Cheap: Equity Bond value of -15.804526013349976% is lower than the treasury rate of 4.0%. 
GFS,4.737779630383181,4.41,Expensive: Equity Bond value of 4.737779630383181% is higher than the treasury rate of 4.0%.
GH,-8.145692479181687,4.4,Cheap: Equity Bond value of -8.145692479181687% is lower than the treasury rate of 4.0%. 
GIFI,-21.353006438311887,4.39,Cheap: Equity Bond value of -21.353006438311887% is lower than the treasury rate of 4.0%. 
GIFT,-0.383451647498415,4.41,Cheap: Equity Bond value of -0.383451647498415% is lower than the treasury rate of 4.0%. 
GIII,-10.66508886645739,4.4,Cheap: Equity Bond value of -10.66508886645739% is lower than the treasury rate of 4.0%. 
GILD,5.594249870337547,4.41,Expensive: Equity Bond value of 5.594249870337547% is higher than the treasury rate of 4.0%.
GIPR,-47.20325473018148,4.38,Cheap: Equity Bond value of -47.20325473018148% is lower than the treasury rate of 4.0%. 
GLAD,6.512334712685142,4.41,Expensive: Equity Bond value of 6.512334712685142% is higher than the treasury rate of 4.0%.
GLBZ,11.080618207843104,4.41,Expensive: Equity Bond value of 11.080618207843104% is higher than the treasury rate of 4.0%.
GLDD,2.515785210222217,4.41,Cheap: Equity Bond value of 2.515785210222217% is lower than the treasury rate of 4.0%. 
GLPI,5.700463218719736,4.41,Expensive: Equity Bond value of 5.700463218719736% is higher than the treasury rate of 4.0%.
GLSI,-5.211520627523185,4.4,Cheap: Equity Bond value of -5.211520627523185% is lower than the treasury rate of 4.0%. 
GLST,10.650248827334613,4.41,Expensive: Equity Bond value of 10.650248827334613% is higher than the treasury rate of 4.0%.
GLUE,-33.757473507812925,4.39,Cheap: Equity Bond value of -33.757473507812925% is lower than the treasury rate of 4.0%. 
GLYC,-218.23725786546512,4.29,Cheap: Equity Bond value of -218.23725786546512% is lower than the treasury rate of 4.0%. 
GMGI,-0.2058155365575261,4.41,Cheap: Equity Bond value of -0.2058155365575261% is lower than the treasury rate of 4.0%. 
GNLN,-1098.4448535488416,3.81,Cheap: Equity Bond value of -1098.4448535488416% is lower than the treasury rate of 4.0%. 
GNLX,-23.209510943772028,4.39,Cheap: Equity Bond value of -23.209510943772028% is lower than the treasury rate of 4.0%. 
GNPX,-636.2390397136346,4.06,Cheap: Equity Bond value of -636.2390397136346% is lower than the treasury rate of 4.0%. 
GNSS,-7.997988079768308,4.4,Cheap: Equity Bond value of -7.997988079768308% is lower than the treasury rate of 4.0%. 
GNTX,8.821458627395828,4.41,Expensive: Equity Bond value of 8.821458627395828% is higher than the treasury rate of 4.0%.
GO,6.486036813633465,4.41,Expensive: Equity Bond value of 6.486036813633465% is higher than the treasury rate of 4.0%.
GOCO,-91.73915599539389,4.36,Cheap: Equity Bond value of -91.73915599539389% is lower than the treasury rate of 4.0%. 
GODN,11.365667762483096,4.41,Expensive: Equity Bond value of 11.365667762483096% is higher than the treasury rate of 4.0%.
GOGO,9.16855193918025,4.41,Expensive: Equity Bond value of 9.16855193918025% is higher than the treasury rate of 4.0%.
GOOD,0.69521824708739,4.41,Cheap: Equity Bond value of 0.69521824708739% is lower than the treasury rate of 4.0%. 
GOOG,7.643682182451117,4.41,Expensive: Equity Bond value of 7.643682182451117% is higher than the treasury rate of 4.0%.
GOOGL,7.290181881229032,4.41,Expensive: Equity Bond value of 7.290181881229032% is higher than the treasury rate of 4.0%.
GORV,-156.27630460864518,4.32,Cheap: Equity Bond value of -156.27630460864518% is lower than the treasury rate of 4.0%. 
GOSS,-77.04171667335326,4.36,Cheap: Equity Bond value of -77.04171667335326% is lower than the treasury rate of 4.0%. 
GOVX,-155.47242661033374,4.32,Cheap: Equity Bond value of -155.47242661033374% is lower than the treasury rate of 4.0%. 
GPAT,-0.0047693614130434,4.41,Cheap: Equity Bond value of -0.0047693614130434% is lower than the treasury rate of 4.0%. 
GPCR,-5.50617575325039,4.4,Cheap: Equity Bond value of -5.50617575325039% is lower than the treasury rate of 4.0%. 
GPRE,-14.759476154003238,4.4,Cheap: Equity Bond value of -14.759476154003238% is lower than the treasury rate of 4.0%. 
GPRO,-59.35729197053836,4.37,Cheap: Equity Bond value of -59.35729197053836% is lower than the treasury rate of 4.0%. 
GRAL,-155.57923279087106,4.32,Cheap: Equity Bond value of -155.57923279087106% is lower than the treasury rate of 4.0%. 
GREE,-250.8762417970082,4.27,Cheap: Equity Bond value of -250.8762417970082% is lower than the treasury rate of 4.0%. 
GRI,-231.7179551814305,4.28,Cheap: Equity Bond value of -231.7179551814305% is lower than the treasury rate of 4.0%. 
GROW,14.486576978327824,4.41,Expensive: Equity Bond value of 14.486576978327824% is higher than the treasury rate of 4.0%.
GRPN,-10.469693155536827,4.4,Cheap: Equity Bond value of -10.469693155536827% is lower than the treasury rate of 4.0%. 
GRWG,-57.66730393935799,4.37,Cheap: Equity Bond value of -57.66730393935799% is lower than the treasury rate of 4.0%. 
GSBC,12.497403055489404,4.41,Expensive: Equity Bond value of 12.497403055489404% is higher than the treasury rate of 4.0%.
GSHD,1.015098238761356,4.41,Cheap: Equity Bond value of 1.015098238761356% is lower than the treasury rate of 4.0%. 
GSIT,-21.560174647776797,4.39,Cheap: Equity Bond value of -21.560174647776797% is lower than the treasury rate of 4.0%. 
GT,-27.3115583160266,4.39,Cheap: Equity Bond value of -27.3115583160266% is lower than the treasury rate of 4.0%. 
GTBP,-151.1166409816117,4.32,Cheap: Equity Bond value of -151.1166409816117% is lower than the treasury rate of 4.0%. 
GTIM,3.3214486770501037,4.41,Cheap: Equity Bond value of 3.3214486770501037% is lower than the treasury rate of 4.0%. 
GTLB,-1.755817139451117,4.4,Cheap: Equity Bond value of -1.755817139451117% is lower than the treasury rate of 4.0%. 
GUTS,-94.28000860481951,4.35,Cheap: Equity Bond value of -94.28000860481951% is lower than the treasury rate of 4.0%. 
GWAV,-206.26734082888007,4.29,Cheap: Equity Bond value of -206.26734082888007% is lower than the treasury rate of 4.0%. 
GWRS,3.87640509148916,4.41,Cheap: Equity Bond value of 3.87640509148916% is lower than the treasury rate of 4.0%. 
GXAI,-39.87761871620353,4.38,Cheap: Equity Bond value of -39.87761871620353% is lower than the treasury rate of 4.0%. 
GYRE,-7.751035844220603,4.4,Cheap: Equity Bond value of -7.751035844220603% is lower than the treasury rate of 4.0%. 
HAFC,15.764750479666343,4.41,Expensive: Equity Bond value of 15.764750479666343% is higher than the treasury rate of 4.0%.
HAIN,-29.931051880232456,4.39,Cheap: Equity Bond value of -29.931051880232456% is lower than the treasury rate of 4.0%. 
HALO,4.864702178845931,4.41,Expensive: Equity Bond value of 4.864702178845931% is higher than the treasury rate of 4.0%.
HAS,-21.630518681611395,4.39,Cheap: Equity Bond value of -21.630518681611395% is lower than the treasury rate of 4.0%. 
HBAN,9.738841955013216,4.41,Expensive: Equity Bond value of 9.738841955013216% is higher than the treasury rate of 4.0%.
HBCP,12.367496088215196,4.41,Expensive: Equity Bond value of 12.367496088215196% is higher than the treasury rate of 4.0%.
HBIO,-3.5516085827205903,4.4,Cheap: Equity Bond value of -3.5516085827205903% is lower than the treasury rate of 4.0%. 
HBNC,5.392832764158709,4.41,Expensive: Equity Bond value of 5.392832764158709% is higher than the treasury rate of 4.0%.
HBT,11.66099879805658,4.41,Expensive: Equity Bond value of 11.66099879805658% is higher than the treasury rate of 4.0%.
HCAT,-35.39000431619787,4.39,Cheap: Equity Bond value of -35.39000431619787% is lower than the treasury rate of 4.0%. 
HCKT,5.344561879258362,4.41,Expensive: Equity Bond value of 5.344561879258362% is higher than the treasury rate of 4.0%.
HCP,-4.9379188047541,4.4,Cheap: Equity Bond value of -4.9379188047541% is lower than the treasury rate of 4.0%. 
